,id,img,label,text,pred_ps_value
331,31570,./data/img/31570.png,1,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone that is unless you stand, en masse. """,0.06327372
332,1726,./data/img/01726.png,1,a real man loads the dishwasher every night,0.2578058
333,23785,./data/img/23785.png,0,hansel and gretel was a scary childrens story,0.12376157
334,56473,./data/img/56473.png,0,knows about you. your family your children everything,0.26989764
335,62970,./data/img/62970.png,0,if you want to know how they were treated illustration of man with four slaves chained together,0.17918816
336,41035,./data/img/41035.png,0,my new muslim girlfriend not much to look at,0.69117165
337,10285,./data/img/10285.png,1,you are what you eat meanwhile in africa,0.42224672
338,95604,./data/img/95604.png,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",0.07924693
339,68401,./data/img/68401.png,0,when you date an asian boy and you trynna get his family to accept you,0.40596214
340,50984,./data/img/50984.png,0,a cat in a pot,0.07546378
341,17908,./data/img/17908.png,0,making a quick 3pm snack,0.07705735
342,42631,./data/img/42631.png,1,i believe they are like racism just shouldn't exist,0.74970496
343,61349,./data/img/61349.png,1,the proper way to pop a blackhead,0.7777868
344,65093,./data/img/65093.png,0,cookie kunty seen in paris,0.09455672
345,86357,./data/img/86357.png,0,apparently not erdogan,0.08752064
346,74965,./data/img/74965.png,0,some people some other people,0.05508186
347,75918,./data/img/75918.png,0,a picture of my great great great grand grandfather's tractors they don't make them like they used to,0.082927056
348,14975,./data/img/14975.png,0,hitting is a crime. it's about time people understood that,0.1863838
349,92317,./data/img/92317.png,0,"you either die a hero, or live long enough to become the villain",0.5979082
350,19536,./data/img/19536.png,1,when your jewish friend smells a stash of coins in public,0.8632592
351,90236,./data/img/90236.png,0,voila! fresh batch of baked goods !,0.0694638
352,30642,./data/img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing,0.38734084
353,59206,./data/img/59206.png,0,traveling through chimney,0.067618236
354,19075,./data/img/19075.png,0,when you smell cake,0.114898935
355,79042,./data/img/79042.png,0,the door to the crematorium and gas chambers are closed,0.22723314
356,98720,./data/img/98720.png,0,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.5898372
357,2634,./data/img/02634.png,1,and just like that... this sandwich maker doubles as an ironing board,0.17871152
358,84107,./data/img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker,0.4133253
359,7198,./data/img/07198.png,1,islam is a religion of peace stop criticizing my religion,0.686541
360,45702,./data/img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",0.25148052
361,46085,./data/img/46085.png,0,city workers repair statue cover it up with black sheet,0.2508089
362,8451,./data/img/08451.png,0,when you ask a jewish girl for her number and she starts rolling her sleeve,0.5888201
363,73482,./data/img/73482.png,0,it's time we took guns away and put them out of the reach of our children,0.2881502
364,28017,./data/img/28017.png,1,say it! say it ! islam is the religion of peace,0.6851932
365,2364,./data/img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",0.4751638
366,42538,./data/img/42538.png,0,and at that moment everything else in the world just melted away,0.15869045
367,47183,./data/img/47183.png,0,taking the liberals to a whole new level,0.39836246
368,72904,./data/img/72904.png,1,terrorist trojan horse enemy of the state,0.4053968
369,90243,./data/img/90243.png,1,"best gamer ever 6 million kills, 1 death",0.43020904
370,41382,./data/img/41382.png,0,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",0.07924693
371,78156,./data/img/78156.png,0,you mean i don't have to pick it?!?,0.033338107
372,74250,./data/img/74250.png,0,white kids kids dreaming about their first day of school,0.48443523
373,97132,./data/img/97132.png,0,in the muslim world all gay men are well hung,0.94020283
374,35840,./data/img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,0.4133253
375,78134,./data/img/78134.png,0,in other countries in pakistan,0.25819796
376,93620,./data/img/93620.png,1,in other countries in pakistan,0.25819796
377,57369,./data/img/57369.png,0,lose 15 lbs with this 1 simple trick photoshop,0.062442433
378,10362,./data/img/10362.png,1,german british danish austrian diversity. apparently we don't have it and these guys do: iraqi pakistani syrian egyptian,0.661528
379,36058,./data/img/36058.png,0,love is love,0.04934342
380,9467,./data/img/09467.png,1,when mom asks where all the jews went,0.73613936
381,60183,./data/img/60183.png,1,nein danke i'm very happy with my gas supplier,0.24597223
382,47263,./data/img/47263.png,1,pre-heat to 350 degrees,0.24797735
383,18726,./data/img/18726.png,0,when your bed is short and your feed stick out,0.27995867
384,50379,./data/img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,0.47934082
385,6352,./data/img/06352.png,0,"and then i asked mom, can we go play?",0.019891491
386,58093,./data/img/58093.png,0,i treat them like java treats its generic parameters at run time as objects,0.12810768
387,19508,./data/img/19508.png,1,the definition of utter disgust in plain black and white,0.4359029
388,2783,./data/img/02783.png,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to,0.082927056
389,41728,./data/img/41728.png,0,i believe they are like racism. just shouldn't exist,0.7609738
390,51306,./data/img/51306.png,0,eat some cookies you're not yourself when you're hungry,0.1722952
391,50241,./data/img/50241.png,1,"bitches be like no weave, no makeup, no lashes, no eyebrows",0.892252
392,49650,./data/img/49650.png,1,"and then i asked mom, what's for dinner?",0.06226398
393,17045,./data/img/17045.png,0,celebrating the presidential election,0.051818337
394,89536,./data/img/89536.png,0,so many lives lost because of this man,0.16444446
395,26187,./data/img/26187.png,1,i love my slow cooker,0.07476344
396,74906,./data/img/74906.png,1,are you a boy or a girl i'm non binary,0.24928488
397,28190,./data/img/28190.png,1,when finishing a race is your passion,0.59739625
398,89642,./data/img/89642.png,1,i treat them like java treats its generic parameters at run time as objects,0.12810768
399,59170,./data/img/59170.png,0,and just like that... this sandwich maker doubles as an ironing board,0.17871152
400,30927,./data/img/30927.png,0,doesnt let anything stop her have a great day,0.14346035
401,32049,./data/img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",0.6350657
402,95173,./data/img/95173.png,0,take the third reich and then the first left?,0.3902401
403,50198,./data/img/50198.png,0,you don't need cocaine to be happy,0.17443976
404,37658,./data/img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,0.24436918
405,95613,./data/img/95613.png,1,what a weird way to spell fat and single,0.13349105
406,43805,./data/img/43805.png,1,the original scarecrow,0.09532221
407,18306,./data/img/18306.png,1,white kids kids dreaming about their first day of school,0.48443523
408,46518,./data/img/46518.png,1,"it's the goat humper, looks like a bunch of pigs just walked over your grave",0.6827265
409,18547,./data/img/18547.png,1,1st day of 4th grade sandy hook elementary school,0.17112336
410,2518,./data/img/02518.png,0,when the dog bites you and you bite back to assert dominance,0.28658614
411,4621,./data/img/04621.png,0,you are what you eat meanwhile in africa,0.42224672
412,98543,./data/img/98543.png,1,upper downer,0.054157495
413,85621,./data/img/85621.png,0,"no, that's not his daughter... that's his wife! yet the world is silent..",0.081624284
414,18367,./data/img/18367.png,0,i love my slow cooker,0.07476344
415,84036,./data/img/84036.png,0,militant dressed as martyr,0.17041577
416,86417,./data/img/86417.png,1,i could have killed all of them. but i let some of them survive so you know why i killed them,0.7659643
417,92567,./data/img/92567.png,0,pray for peace pray for wellbeing,0.13970809
418,63921,./data/img/63921.png,0,taking a photo with family,0.04418623
419,72864,./data/img/72864.png,1,traveling through chimney,0.067618236
420,30586,./data/img/30586.png,0,just can't get rid of the stain. this is why i hate beets,0.39204547
421,83264,./data/img/83264.png,1,randomly deciding to bake something,0.14668566
422,93041,./data/img/93041.png,0,"""who's gonna make the sandwiches? what do we do with all these sandwiches?""",0.021491477
423,97305,./data/img/97305.png,1,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,0.58983696
424,3568,./data/img/03568.png,0,time to play rich vs the constitution,0.030648142
425,7653,./data/img/07653.png,1,"in the last days there will be god hating scoffers, ridiculers, deniers and mockers following after their own lusts",0.5201365
426,26397,./data/img/26397.png,0,there are still parts of the world where people celebrate capital punishment,0.24537815
427,3217,./data/img/03217.png,0,"they are like sperm you get millions, but only one works",0.508448
428,40618,./data/img/40618.png,0,when your company valuation hits 1 billion,0.04784932
429,67208,./data/img/67208.png,0,does nike also sell stones in case they take it off?,0.051950574
430,3798,./data/img/03798.png,0,"hey, i just met you and this is crazy but here's your number... so camping, maybe?",0.053667016
431,12468,./data/img/12468.png,0,say it! say it ! islam is the religion of peace,0.6851932
432,16842,./data/img/16842.png,0,every kitchen needs a sandwich maker just like this one,0.24897678
433,68043,./data/img/68043.png,1,plays uno steals all the green cards,0.15925094
434,51807,./data/img/51807.png,0,are you a boy or a girl i'm non binary,0.24928488
435,78914,./data/img/78914.png,0,terrorist trojan horse enemy of the state,0.4053968
436,47950,./data/img/47950.png,0,"democrats ilhan omar alexandria ocasio-cortez ayanna pressley rashida tlais we're new, bold, and we hate you! we hate whites, jews, christians, conservatives, republicans,",0.92215836
437,95487,./data/img/95487.png,0,watching vegetables grow,0.055381313
438,49260,./data/img/49260.png,0,it's the goat humper looks like a bunch of pigs just walked over your grave,0.69232595
439,20861,./data/img/20861.png,1,pretty much sums up islam,0.6350989
440,38914,./data/img/38914.png,0,cotton candy is what makes the theme park wonderful,0.109509304
441,47016,./data/img/47016.png,1,"last summer camp was so ""lit""",0.038371403
442,14389,./data/img/14389.png,1,"democrats we're new, bold, and we hate you! alexandria ocasio-cortez rashida tlais ilhan omar ayanna pressley we hate whites, jews, christians, conservatives, republicans",0.92215836
443,35487,./data/img/35487.png,0,randomly deciding to bake something,0.14668566
444,84150,./data/img/84150.png,0,when your jewish friend smells a stash of coins in public,0.8632592
445,13809,./data/img/13809.png,1,doing o's with the smoke,0.07243969
446,50261,./data/img/50261.png,1,haters will say it's photoshop,0.0950311
447,75286,./data/img/75286.png,1,look at this sandwich maker club i found on wish on clearance,0.1279959
448,64312,./data/img/64312.png,1,"no, that's not his daughter.. that's his wife! yet the world is silent..",0.08644318
449,67103,./data/img/67103.png,1,still better than mexican,0.61556906
450,18059,./data/img/18059.png,1,"they are like sperm you get millions, but only one works",0.508448
451,90643,./data/img/90643.png,0,she represents the new wave of democrats,0.17216434
452,16749,./data/img/16749.png,0,broken dishwasher,0.28040743
453,37814,./data/img/37814.png,0,this is el paso shooter's father every. single. time,0.2119029
454,92046,./data/img/92046.png,0,they are terrorists anyone who doesn't agree is an idiot,0.6331304
455,90843,./data/img/90843.png,0,"time to put the ""panic"" back in hispanic",0.7457626
456,85237,./data/img/85237.png,0,these are all the weapons that were seized from isis,0.429883
457,98235,./data/img/98235.png,0,fashion forward !,0.023867544
458,90267,./data/img/90267.png,0,i've been driving this baby for years the mileage isn't great but still gets the job done,0.11325451
459,48296,./data/img/48296.png,1,when you date an asian boy and you trynna get his family to accept you,0.40596205
460,29174,./data/img/29174.png,0,the crimes against humanity should not be swiftly forgotten,0.17807555
461,65801,./data/img/65801.png,0,first friday prayers of the islamic holy day,0.43046144
462,91763,./data/img/91763.png,1,imagine being so disgusting there have to be laws to try to stop normal people from hating you,0.48294857
463,94387,./data/img/94387.png,0,i'm a fan of the color black on you although the rose gold looks pretty good as well,0.2713057
464,80947,./data/img/80947.png,1,my new muslim girlfriend not much to look at,0.69117165
465,78251,./data/img/78251.png,1,watching vegetables grow,0.055381313
466,94738,./data/img/94738.png,0,shopping is boring. why not have some fun at the walmart parking lot?,0.0944492
467,57823,./data/img/57823.png,0,"bitches be like no weave, no makeup, no lashes, no eyebrows & no filter. all natural",0.87427866
468,32415,./data/img/32415.png,0,when finishing a race is your passion,0.5973963
469,5316,./data/img/05316.png,0,doing o's with the smoke,0.07243969
470,61085,./data/img/61085.png,0,upper downer,0.054157175
471,27498,./data/img/27498.png,1,who's gonna make the sandwiches? what do we do with all these sandwiches?,0.02188016
472,37160,./data/img/37160.png,0,"best gamer ever 6 million kills, 1 death""",0.3429967
473,18742,./data/img/18742.png,0,i'm proud of it! come at me!,0.084580645
474,19243,./data/img/19243.png,0,"surprise!! wait, where is everyone?",0.018139051
475,54108,./data/img/54108.png,1,does nike also sell stones in case they take it off?,0.051950574
476,93528,./data/img/93528.png,1,portable dishwasher slash sandwich maker,0.4808335
477,78659,./data/img/78659.png,0,what a weird way to spell fat and single,0.13349105
478,67082,./data/img/67082.png,0,"""1st day of 4th grade sandy hook elementary school""",0.101529576
479,64125,./data/img/64125.png,0,ooof. that's gotta hurt,0.08012219
480,41296,./data/img/41296.png,0,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,0.20846078
481,53491,./data/img/53491.png,0,and in 3 days he came back to life bringing salvation,0.29227015
482,37692,./data/img/37692.png,0,"""islam is a religion of peace stop criticizing my religion""",0.73264176
483,36201,./data/img/36201.png,0,look at me bling up my prosthetic,0.13429193
484,29054,./data/img/29054.png,1,broken dishwasher,0.28040743
485,6273,./data/img/06273.png,1,the jihad squad,0.24656142
486,25061,./data/img/25061.png,1,this is el paso shooter's father. every. single. time,0.21174392
487,20437,./data/img/20437.png,0,thanksgiving in china,0.21315223
488,5439,./data/img/05439.png,0,portable dishwasher slash sandwich maker,0.4808335
489,34528,./data/img/34528.png,1,every kitchen needs a sandwich maker just like this one,0.24897678
490,93541,./data/img/93541.png,0,the jihad squad,0.24656142
491,16704,./data/img/16704.png,0,"last summer camp was so ""lit""",0.038371403
492,48792,./data/img/48792.png,0,leaving a trail of death and destruction,0.30770928
493,7528,./data/img/07528.png,1,the latest and greatest. a truck that comes with a dishwasher!,0.16293438
494,1268,./data/img/01268.png,0,father and daughter bonding time is the best like and share if you agree,0.05355409
495,83675,./data/img/83675.png,0,i'm gonna be like phelps one day,0.17003609
496,37198,./data/img/37198.png,0,when you're so relaxed you can feel yourself go to the next level,0.032722186
497,48670,./data/img/48670.png,0,look at this sandwich maker club i found on wish on clearance,0.1279957
498,9863,./data/img/09863.png,0,diverse group of women,0.35932153
499,97320,./data/img/97320.png,0,"""when your dishwasher is broken so you take it back to walmart to get a new one""",0.18756029
